plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score,reock
198,14.039,,64,0,0.0,0.0,-1.246728916265873,
199,14.039,0.2947,66,0,0.0,0.0,-1.2089556460851894,0.4425228603813519
200,14.039,,67,0,0.0,0.0,-1.2820230339128904,
201,14.039,,66,0,0.0,0.0,-1.2702583280305513,
202,14.039,,66,0,0.0,0.0,-1.2702583280305513,
203,14.039,,66,0,0.0,0.0,-1.2702583280305513,
204,14.039,,68,0,0.0,0.0,-1.2937877397952295,
205,14.039,,67,0,0.0,0.0,-1.2820230339128904,
206,14.955,,67,0,0.0,0.0,-1.34308970057915,
207,14.955,,67,0,0.0,0.0,-1.34308970057915,
208,14.955,,67,0,0.0,0.0,-1.34308970057915,
209,14.955,,67,0,0.0,0.0,-1.34308970057915,
210,14.955,,67,0,0.0,0.0,-1.34308970057915,
211,14.955,,70,0,0.0,0.0,-1.3783838182261672,
212,11.501,,70,0,0.0,0.0,-1.1481171515610358,
213,11.501,,68,0,0.0,0.0,-1.1245877397963575,
214,11.501,,68,0,0.0,0.0,-1.1245877397963575,
215,11.501,,68,0,0.0,0.0,-1.1245877397963575,
216,9.446,,66,0,0.0,0.0,-0.9640583280325928,
217,8.013,,66,0,0.0,0.0,-0.8685249946998963,
218,8.013,,66,0,0.0,0.0,-0.8685249946998963,
219,7.479,,67,0,0.0,0.0,-0.8446897005824727,
220,7.479,,67,0,0.0,0.0,-0.8446897005824727,
221,7.479,,67,0,0.0,0.0,-0.8446897005824727,
222,8.563,,70,0,0.0,0.0,-0.9522504848956748,
