CUT,cod_candidato,nombre_candidato,partido,pacto,votos
13111,66010079,FABIAN ERNESTO PUELMA MULLER,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,302.0
13111,66010080,BARBARA BELEN BRITO CARRASCO,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,298.0
13111,66010081,YURI ERNESTO PEÑA JIMENEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,154.0
13111,66010082,VALERIA PAZ YAÑEZ ALVAREZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,198.0
13111,66010083,JULIO HUMBERTO MANCILLA MARABOLI,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,95.0
13111,66010084,CLAUDIA ANDREA TASSARA RUILOVA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,104.0
13111,66010085,YAMILA DE LOURDES MARTINEZ URRUTIA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,68.0
13111,66010086,NICOL AGUILERA ORTIZ,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,430.0
13111,66010087,HECTOR SOTO GALLARDO,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,253.0
13111,66010088,SOFIA MARIELA GONZALEZ PERALTA,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,285.0
13111,66010089,CATALINA MILITZA DURAN CHANAN,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,338.0
13111,66010090,CESAR LORCA HIDALGO,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,166.0
13111,66010091,NELLA REYES VALLEJOS,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,108.0
13111,66010092,JESSICA SAINT-PIERRE COLLADO,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,106.0
13111,66010093,BELEN JESUS CARVAJAL ZUÑIGA,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,106.0
13111,66010094,ANDRES URZUA CORVALAN,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,69.0
13111,66010095,KAREN OSORIO MUÑOZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,2545.0
13111,66010096,GIANNY CONTENLA OJEDA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,738.0
13111,66010097,ALEJANDRA JARA QUIROZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,1099.0
13111,66010098,ANDREA DEL PILAR HERRERA CACHAÑA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,615.0
13111,66010099,BARBARA MOLINA SILVA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,763.0
13111,66010100,FRANCISCA ANDREA ACEVEDO LEON,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,734.0
13111,66010101,BETZABE PATRICIA VIGORENA NUÑEZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,230.0
13111,66010102,JASMIN NICOLE OSORIO CESPED,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,316.0
13111,66010103,FRANCISCO JAVIER PATIÑO TOBAR,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,1056.0
13111,66010104,JORGE ALESSANDRI VERGARA,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,2134.0
13111,66010105,MACARENA ZARHI CORDERO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,264.0
13111,66010106,MARIA JESUS SCHWERTER CABEZAS,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,214.0
13111,66010107,JUAN PABLO SAEZ REY,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,346.0
13111,66010108,VICENTE ALMONACID HEYL,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,130.0
13111,66010109,SANDRA SOLIMANO LATORRE,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,128.0
13111,66010110,MARIA LUISA CORDERO VELASQUEZ,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,997.0
13111,66010111,JOHANNA OLIVARES GRIBBELL,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,249.0
13111,66010112,FRANCISCO ORREGO GUTIERREZ,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,3804.0
13111,66010113,HANS MAROWSKI CUEVAS,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,2175.0
13111,66010114,LETICIA ARAYA AHUMADA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,756.0
13111,66010115,FRANCO FRIAS GUTIERREZ,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,834.0
13111,66010116,EVELYN HERNANDEZ FLORES,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,997.0
13111,66010117,JEAN BONVALLET SETTI,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,722.0
13111,66010118,GINO LORENZINI BARRIOS,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,1134.0
13111,66010119,MATIAS BELLOLIO MERINO,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,1125.0
13111,66010120,ABIGAIL ABURTO CARDENAS,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,338.0
13111,66010121,JOSE ANTONIO KAST ADRIASOLA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,5484.0
13118,66010051,FRANCISCO ESTEVEZ VALENCIA,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",363.0
13118,66010052,GLORIA CAROLINA PEREZ SEPULVEDA,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",243.0
13118,66010053,CLAUDIA RUIZ MONTECINO,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",364.0
13118,66010054,LUIS MARIANO RENDON ESCOBAR,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",198.0
13118,66010055,CLAUDIA RUZ ROTHEN,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",688.0
13118,66010056,ANTONIO ARRIAGADA JURE,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",125.0
13118,66010057,JAVIERA GONZALEZ ARENAS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",223.0
13118,66010058,KATHERINE PEREZ CONTRERAS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",166.0
13118,66010059,MARCIA SOTO DIAZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",115.0
13118,66010060,GONZALO WINTER ETCHEBERRY,FRENTE AMPLIO,UNIDAD POR CHILE,10416.0
13118,66010061,EMILIA SCHNEIDER VIDELA,FRENTE AMPLIO,UNIDAD POR CHILE,2921.0
13118,66010062,LORENA FRIES MONLEON,FRENTE AMPLIO,UNIDAD POR CHILE,478.0
13118,66010063,ALEJANDRA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,2136.0
13118,66010064,IRACI HASSLER JACOB,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,4148.0
13118,66010065,FERNANDA VILLEGAS ACEVEDO,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,854.0
13118,66010066,ANA MARIA HERNANDEZ SAN MARTIN,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,584.0
13118,66010067,HELIA MOLINA MILMAN,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,2278.0
13118,66010068,JOSE TORO KEMP,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,1866.0
13118,66010069,CELESTE JIMENEZ RIVEROS,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,832.0
13118,66010070,ALFREDO GROSSI ROBLES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,172.0
13118,66010071,DANIELA KING REYES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,440.0
13118,66010072,GARY JAVIER NUÑEZ ORDOÑA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,230.0
13118,66010073,JORGE PALMA ACUÑA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,262.0
13118,66010074,MATIAS JORGE REYES VARGAS,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,199.0
13118,66010075,CAROLINA VENEGAS RIVERA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,564.0
13118,66010076,IBAR NICOLAS ZEPEDA ALCOTA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,171.0
13118,66010077,DAUNO TOTORO NAVARRO,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,784.0
13118,66010078,JOSEFFE TAMARA CACERES TORRES,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,180.0
13118,66010079,FABIAN ERNESTO PUELMA MULLER,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,311.0
13118,66010080,BARBARA BELEN BRITO CARRASCO,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,252.0
13118,66010081,YURI ERNESTO PEÑA JIMENEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,179.0
13118,66010082,VALERIA PAZ YAÑEZ ALVAREZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,161.0
13118,66010083,JULIO HUMBERTO MANCILLA MARABOLI,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,81.0
13118,66010084,CLAUDIA ANDREA TASSARA RUILOVA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,88.0
13118,66010085,YAMILA DE LOURDES MARTINEZ URRUTIA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,51.0
13118,66010086,NICOL AGUILERA ORTIZ,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,409.0
13118,66010087,HECTOR SOTO GALLARDO,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,539.0
13118,66010088,SOFIA MARIELA GONZALEZ PERALTA,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,362.0
13118,66010089,CATALINA MILITZA DURAN CHANAN,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,269.0
13118,66010090,CESAR LORCA HIDALGO,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,176.0
13118,66010091,NELLA REYES VALLEJOS,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,155.0
13118,66010092,JESSICA SAINT-PIERRE COLLADO,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,93.0
13118,66010093,BELEN JESUS CARVAJAL ZUÑIGA,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,63.0
13118,66010094,ANDRES URZUA CORVALAN,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,111.0
13118,66010095,KAREN OSORIO MUÑOZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,1694.0
13118,66010096,GIANNY CONTENLA OJEDA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,441.0
13118,66010097,ALEJANDRA JARA QUIROZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,693.0
13118,66010098,ANDREA DEL PILAR HERRERA CACHAÑA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,382.0
13118,66010099,BARBARA MOLINA SILVA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,494.0
13118,66010100,FRANCISCA ANDREA ACEVEDO LEON,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,450.0
13118,66010101,BETZABE PATRICIA VIGORENA NUÑEZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,160.0
13118,66010102,JASMIN NICOLE OSORIO CESPED,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,193.0
13118,66010103,FRANCISCO JAVIER PATIÑO TOBAR,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,785.0
13118,66010104,JORGE ALESSANDRI VERGARA,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,4563.0
13118,66010105,MACARENA ZARHI CORDERO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,417.0
13118,66010106,MARIA JESUS SCHWERTER CABEZAS,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,365.0
13118,66010107,JUAN PABLO SAEZ REY,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,485.0
13118,66010108,VICENTE ALMONACID HEYL,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,237.0
13118,66010109,SANDRA SOLIMANO LATORRE,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,197.0
13118,66010110,MARIA LUISA CORDERO VELASQUEZ,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,1774.0
13118,66010111,JOHANNA OLIVARES GRIBBELL,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,573.0
13118,66010112,FRANCISCO ORREGO GUTIERREZ,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,5859.0
13118,66010113,HANS MAROWSKI CUEVAS,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,3096.0
13118,66010114,LETICIA ARAYA AHUMADA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,738.0
13118,66010115,FRANCO FRIAS GUTIERREZ,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,1005.0
13118,66010116,EVELYN HERNANDEZ FLORES,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,865.0
13118,66010117,JEAN BONVALLET SETTI,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,593.0
13118,66010118,GINO LORENZINI BARRIOS,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,1426.0
13118,66010119,MATIAS BELLOLIO MERINO,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,1523.0
13118,66010120,ABIGAIL ABURTO CARDENAS,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,337.0
13118,66010121,JOSE ANTONIO KAST ADRIASOLA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,6628.0
13120,66010051,FRANCISCO ESTEVEZ VALENCIA,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",545.0
13120,66010052,GLORIA CAROLINA PEREZ SEPULVEDA,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",324.0
13120,66010053,CLAUDIA RUIZ MONTECINO,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",461.0
13120,66010054,LUIS MARIANO RENDON ESCOBAR,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",407.0
13120,66010055,CLAUDIA RUZ ROTHEN,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",379.0
13120,66010056,ANTONIO ARRIAGADA JURE,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",153.0
13120,66010057,JAVIERA GONZALEZ ARENAS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",380.0
13120,66010058,KATHERINE PEREZ CONTRERAS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",211.0
13120,66010059,MARCIA SOTO DIAZ,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",156.0
13120,66010060,GONZALO WINTER ETCHEBERRY,FRENTE AMPLIO,UNIDAD POR CHILE,25983.0
13120,66010061,EMILIA SCHNEIDER VIDELA,FRENTE AMPLIO,UNIDAD POR CHILE,9975.0
13120,66010062,LORENA FRIES MONLEON,FRENTE AMPLIO,UNIDAD POR CHILE,1571.0
13120,66010063,ALEJANDRA PLACENCIA CABELLO,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,6688.0
13120,66010064,IRACI HASSLER JACOB,PARTIDO COMUNISTA DE CHILE,UNIDAD POR CHILE,9488.0
13120,66010065,FERNANDA VILLEGAS ACEVEDO,PARTIDO SOCIALISTA DE CHILE,UNIDAD POR CHILE,2484.0
13120,66010066,ANA MARIA HERNANDEZ SAN MARTIN,PARTIDO DEMOCRATA CRISTIANO,UNIDAD POR CHILE,1229.0
13120,66010067,HELIA MOLINA MILMAN,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,9244.0
13120,66010068,JOSE TORO KEMP,PARTIDO POR LA DEMOCRACIA,UNIDAD POR CHILE,1563.0
13120,66010069,CELESTE JIMENEZ RIVEROS,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,1551.0
13120,66010070,ALFREDO GROSSI ROBLES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,254.0
13120,66010071,DANIELA KING REYES,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,771.0
13120,66010072,GARY JAVIER NUÑEZ ORDOÑA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,298.0
13120,66010073,JORGE PALMA ACUÑA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,302.0
13120,66010074,MATIAS JORGE REYES VARGAS,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,347.0
13120,66010075,CAROLINA VENEGAS RIVERA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,856.0
13120,66010076,IBAR NICOLAS ZEPEDA ALCOTA,PARTIDO HUMANISTA,IZQUIERDA ECOLOGISTA POPULAR ANIMALISTA Y HUMANISTA,250.0
13120,66010077,DAUNO TOTORO NAVARRO,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,1267.0
13120,66010078,JOSEFFE TAMARA CACERES TORRES,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,167.0
13120,66010079,FABIAN ERNESTO PUELMA MULLER,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,446.0
13120,66010080,BARBARA BELEN BRITO CARRASCO,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,285.0
13120,66010081,YURI ERNESTO PEÑA JIMENEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,169.0
13120,66010082,VALERIA PAZ YAÑEZ ALVAREZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,240.0
13120,66010083,JULIO HUMBERTO MANCILLA MARABOLI,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,107.0
13120,66010084,CLAUDIA ANDREA TASSARA RUILOVA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,113.0
13120,66010085,YAMILA DE LOURDES MARTINEZ URRUTIA,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,64.0
13120,66010086,NICOL AGUILERA ORTIZ,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,338.0
13120,66010087,HECTOR SOTO GALLARDO,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,156.0
13120,66010088,SOFIA MARIELA GONZALEZ PERALTA,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,255.0
13120,66010089,CATALINA MILITZA DURAN CHANAN,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,259.0
13120,66010090,CESAR LORCA HIDALGO,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,135.0
13120,66010091,NELLA REYES VALLEJOS,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,95.0
13120,66010092,JESSICA SAINT-PIERRE COLLADO,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,117.0
13120,66010093,BELEN JESUS CARVAJAL ZUÑIGA,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,127.0
13120,66010094,ANDRES URZUA CORVALAN,PARTIDO ALIANZA VERDE POPULAR,PARTIDO ALIANZA VERDE POPULAR,70.0
13120,66010095,KAREN OSORIO MUÑOZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,1493.0
13120,66010096,GIANNY CONTENLA OJEDA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,459.0
13120,66010097,ALEJANDRA JARA QUIROZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,705.0
13120,66010098,ANDREA DEL PILAR HERRERA CACHAÑA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,445.0
13120,66010099,BARBARA MOLINA SILVA,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,544.0
13120,66010100,FRANCISCA ANDREA ACEVEDO LEON,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,474.0
13120,66010101,BETZABE PATRICIA VIGORENA NUÑEZ,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,135.0
13120,66010102,JASMIN NICOLE OSORIO CESPED,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,207.0
13120,66010103,FRANCISCO JAVIER PATIÑO TOBAR,PARTIDO DE LA GENTE,PARTIDO DE LA GENTE,658.0
13120,66010104,JORGE ALESSANDRI VERGARA,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,14054.0
13120,66010105,MACARENA ZARHI CORDERO,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,1520.0
13120,66010106,MARIA JESUS SCHWERTER CABEZAS,UNION DEMOCRATA INDEPENDIENTE,CHILE GRANDE Y UNIDO,1119.0
13120,66010107,JUAN PABLO SAEZ REY,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,1503.0
13120,66010108,VICENTE ALMONACID HEYL,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,706.0
13120,66010109,SANDRA SOLIMANO LATORRE,PARTIDO DEMOCRATAS CHILE,CHILE GRANDE Y UNIDO,524.0
13120,66010110,MARIA LUISA CORDERO VELASQUEZ,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,4230.0
13120,66010111,JOHANNA OLIVARES GRIBBELL,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,1926.0
13120,66010112,FRANCISCO ORREGO GUTIERREZ,RENOVACION NACIONAL,CHILE GRANDE Y UNIDO,16849.0
13120,66010113,HANS MAROWSKI CUEVAS,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,6179.0
13120,66010114,LETICIA ARAYA AHUMADA,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,1192.0
13120,66010115,FRANCO FRIAS GUTIERREZ,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,1141.0
13120,66010116,EVELYN HERNANDEZ FLORES,PARTIDO NACIONAL LIBERTARIO,CAMBIO POR CHILE,1328.0
13120,66010117,JEAN BONVALLET SETTI,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,966.0
13120,66010118,GINO LORENZINI BARRIOS,PARTIDO SOCIAL CRISTIANO,CAMBIO POR CHILE,2957.0
13120,66010119,MATIAS BELLOLIO MERINO,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,4130.0
13120,66010120,ABIGAIL ABURTO CARDENAS,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,676.0
13120,66010121,JOSE ANTONIO KAST ADRIASOLA,PARTIDO REPUBLICANO DE CHILE,CAMBIO POR CHILE,13048.0
13123,66010051,FRANCISCO ESTEVEZ VALENCIA,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",325.0
13123,66010052,GLORIA CAROLINA PEREZ SEPULVEDA,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",162.0
13123,66010053,CLAUDIA RUIZ MONTECINO,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",270.0
13123,66010054,LUIS MARIANO RENDON ESCOBAR,PARTIDO ACCIÓN HUMANISTA,"VERDES, REGIONALISTAS Y HUMANISTAS",193.0
13123,66010055,CLAUDIA RUZ ROTHEN,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",252.0
13123,66010056,ANTONIO ARRIAGADA JURE,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",89.0
13123,66010057,JAVIERA GONZALEZ ARENAS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",226.0
13123,66010058,KATHERINE PEREZ CONTRERAS,FEDERACION REGIONALISTA VERDE SOCIAL,"VERDES, REGIONALISTAS Y HUMANISTAS",131.0
