plan_id,max_dev_pob_pct,pp_promedio,cut_edges,n_comunas_partidas,split_severity,pop_afectada_pct,score
528,9.235,,290,,,,-2.026410383311438
529,8.288,,309,,,,-1.986782847080485
530,9.058,,308,,,,-2.060884296355078
531,9.058,,310,,,,-2.0666813978043512
532,9.058,,281,,,,-1.9826234267898832
533,9.058,,279,,,,-1.9768263253406095
534,9.058,,285,,,,-1.9942176296884304
535,9.058,,285,,,,-1.9942176296884304
536,9.058,,289,,,,-2.0058118325869776
537,9.218,,292,,,,-2.0305074847607285
538,9.218,,281,,,,-1.9986234267897232
539,9.218,,277,,,,-1.9870292238911758
540,9.218,,278,,,,-1.9899277746158128
541,9.218,,266,,,,-1.9551451659201706
542,9.218,,276,,,,-1.9841306731665391
543,9.218,,265,,,,-1.9522466151955338
544,9.218,,273,,,,-1.9754350209926284
545,9.28,,271,,,,-1.9758379195432927
546,9.28,,259,,,,-1.9410553108476507
547,9.561,,264,,,,-1.983648064470554
548,9.561,,264,,,,-1.983648064470554
549,9.561,,260,,,,-1.9720538615720067
550,9.438,,256,,,,-1.9481596586735823
551,9.438,,263,,,,-1.9684495137460403
552,9.438,,272,,,,-1.9945364702677717
553,9.438,,286,,,,-2.035116180412688
554,9.438,,288,,,,-2.040913281861961
555,9.438,,280,,,,-2.0177248760648663
556,9.438,,276,,,,-2.006130673166319
557,9.438,,278,,,,-2.011927774615593
558,9.438,,291,,,,-2.049608934035872
559,5.449,,289,,,,-1.644911832590587
560,5.999,,283,,,,-1.682520528242216
561,5.999,,289,,,,-1.699911832590037
562,5.999,,288,,,,-1.6970132818654
563,9.8,,289,,,,-2.0800118325862362
564,5.999,,287,,,,-1.6941147311407634
565,8.894,,284,,,,-1.9749190789639577
566,6.645,,283,,,,-1.7471205282415698
567,9.734,,290,,,,-2.076310383310939
568,9.734,,272,,,,-2.024136470267476
569,6.893,,271,,,,-1.7371379195456798
570,6.893,,269,,,,-1.731340818096406
571,6.893,,273,,,,-1.7429350209949535
572,5.999,,280,,,,-1.6738248760683054
573,6.411,,278,,,,-1.7092277746186197
574,7.669,,284,,,,-1.8524190789651829
575,7.669,,286,,,,-1.8582161804144564
576,7.669,0.2039,284,,,,-1.948298635073139
577,7.669,,280,,,,-1.8408248760666355
578,7.669,,280,,,,-1.8408248760666355
579,7.669,,282,,,,-1.8466219775159092
580,7.669,,275,,,,-1.8263321224434512
581,8.486,,275,,,,-1.9080321224426342
582,8.486,0.2328,268,,,,-1.5256186546318617
583,9.044,,265,,,,-1.9348466151957078
584,8.486,,265,,,,-1.879046615196266
585,8.486,,276,,,,-1.910930673167271
586,6.283,,290,,,,-1.73121038331439
587,9.332,,292,,,,-2.041907484760615
588,9.332,,291,,,,-2.0390089340359774
589,9.944,,291,,,,-2.100208934035366
590,9.332,,290,,,,-2.0361103833113408
591,9.941,,304,,,,-2.137590093455648
592,9.941,,308,,,,-2.1491842963541954
593,9.941,,293,,,,-2.1057060354846424
594,9.941,,292,,,,-2.102807484760006
595,6.944,,273,,,,-1.7480350209949025
596,6.944,,279,,,,-1.7654263253427236
597,7.543,,290,,,,-1.8572103833131297
598,8.587,,298,,,,-1.9847987891091805
599,8.587,,293,,,,-1.9703060354859965
600,8.587,,294,,,,-1.973204586210633
601,9.277,,296,,,,-2.048001687659217
602,9.277,,284,,,,-2.0132190789635747
603,9.277,,272,,,,-1.9784364702679327
604,9.277,,279,,,,-1.9987263253403904
605,9.277,,274,,,,-1.9842335717172064
606,9.277,,275,,,,-1.987132122441843
607,9.277,,276,,,,-1.99003067316648
608,8.916,,278,,,,-1.9597277746161148
609,8.916,,278,,,,-1.9597277746161148
610,8.916,,278,,,,-1.9597277746161148
611,5.803,,278,,,,-1.6484277746192277
612,8.509,,282,30.0,0.9149,0.6829,-1.9221640879606485
613,7.577,,300,,,,-1.889595890559464
614,7.577,,283,,,,-1.8403205282406379
615,9.697,,295,,,,-2.08710313693416
616,9.697,,288,,,,-2.0668132818617018
617,9.697,,291,,,,-2.0755089340356125
618,9.697,,291,,,,-2.0755089340356125
619,9.697,,293,,,,-2.0813060354848862
620,9.697,,284,,,,-2.0552190789631544
621,9.697,,278,,,,-2.0378277746153337
622,9.697,,283,,,,-2.0523205282385177
623,9.697,,288,,,,-2.0668132818617018
624,9.939,,296,,,,-2.1142016876585545
625,9.939,,300,,,,-2.125795890557102
626,9.939,,313,,,,-2.1634770499773808
627,9.697,,313,,,,-2.139277049977623
